ID,District,Neighborhood,PropertyType,CancellationPolicy,Accommodates,RoomType,Bathrooms,Bedrooms,CleaningFee,Latitude,Longitude,ReviewRating,Price
830949,Manhattan,East Village,Apartment,strict,2,Private room,1.0,1.0,70.0,40.726321030959504,-73.97907400579217,96.0,82.0
7385568,Manhattan,Harlem,Apartment,moderate,2,Private room,1.0,1.0,35.0,40.813545525217314,-73.94406644517177,100.0,40.0
11819477,Manhattan,Harlem,Apartment,strict,4,Entire home/apt,1.0,1.0,50.0,40.802761003723134,-73.95188463419319,97.0,80.0
8687408,Manhattan,Kips Bay,Apartment,moderate,2,Private room,2.0,1.0,10.0,40.744128405558044,-73.98113005262721,98.0,150.0
8342080,Manhattan,Stuyvesant Town,Apartment,moderate,2,Private room,1.0,1.0,66.64652473387602,40.72919673286944,-73.97720079381232,100.0,85.0
12600583,Manhattan,Upper East Side,Apartment,flexible,1,Shared room,1.0,1.0,66.64652473387602,40.783046166971424,-73.95380998210473,100.0,49.0
13860167,Manhattan,Chelsea,Apartment,strict,2,Entire home/apt,1.0,0.0,60.0,40.752257732251145,-74.0027831580694,92.0,220.0
15898893,Manhattan,Midtown,Apartment,strict,3,Entire home/apt,1.0,0.0,69.0,40.756505152971386,-73.96686544429208,87.0,180.0
658366,Manhattan,Gramercy,Apartment,strict,2,Entire home/apt,1.0,1.0,85.0,40.73353921467545,-73.9859286881647,83.0,145.0
15393715,Manhattan,Upper East Side,Apartment,moderate,2,Private room,1.0,1.0,35.0,40.76456213459985,-73.96199720354423,92.0,92.0
15695838,Manhattan,Midtown,Apartment,strict,4,Entire home/apt,1.0,1.0,135.0,40.76671219537077,-73.98237365362398,93.0,264.0
13514792,Manhattan,Gramercy,Apartment,flexible,2,Entire home/apt,1.0,1.0,60.0,40.73447359826912,-73.98611967228848,100.0,200.0
7744591,Manhattan,Financial District,Loft,moderate,1,Shared room,1.0,1.0,40.0,40.708732300091725,-74.01333402144702,98.0,88.0
17843852,Manhattan,Upper West Side,Apartment,flexible,2,Private room,1.0,1.0,45.0,40.79448771723643,-73.97039377722324,100.0,125.0
6799814,Manhattan,Hell's Kitchen,Apartment,strict,4,Private room,1.0,1.0,20.0,40.76207311537364,-73.98944684722456,94.0,245.0
2894146,Manhattan,Washington Heights,Apartment,flexible,1,Private room,2.0,1.0,12.0,40.83725925186889,-73.94572449083681,98.0,75.0
6271491,Manhattan,Washington Heights,Apartment,moderate,1,Private room,1.0,1.0,66.64652473387602,40.84113568465565,-73.93780894239801,80.0,45.0
15884604,Manhattan,Hell's Kitchen,Apartment,strict,5,Entire home/apt,2.0,2.0,150.0,40.76017563645146,-73.98877498425563,97.0,400.0
11796425,Manhattan,East Harlem,Apartment,strict,2,Entire home/apt,1.0,1.0,50.0,40.81110786926396,-73.93764738134573,93.0,115.0
795680,Manhattan,Upper East Side,Apartment,strict,1,Entire home/apt,1.0,1.0,80.0,40.76659702281889,-73.95902709779435,80.0,110.0
12222625,Manhattan,Midtown,Apartment,strict,4,Entire home/apt,1.0,1.0,125.0,40.755431836552354,-73.96665427373388,85.0,185.0
2713887,Manhattan,Upper East Side,Apartment,strict,4,Entire home/apt,1.0,0.0,100.0,40.775175309826864,-73.95618104469378,80.0,200.0
16266920,Manhattan,East Harlem,Apartment,moderate,4,Entire home/apt,1.0,1.0,50.0,40.79643708021667,-73.94356332098974,93.0,129.0
5478772,Manhattan,Midtown,Hut,strict,2,Private room,0.5,1.0,66.64652473387602,40.75188629773874,-73.99109350588353,93.0,50.0
611009,Manhattan,East Village,Apartment,moderate,6,Entire home/apt,1.0,2.0,95.0,40.72560205920433,-73.97857043213563,93.0,199.0
12093559,Manhattan,Harlem,Apartment,flexible,2,Entire home/apt,1.0,0.0,66.64652473387602,40.828191874249335,-73.94984493076316,85.0,85.0
17619003,Manhattan,Upper East Side,Apartment,moderate,4,Entire home/apt,1.0,2.0,35.0,40.78171694906819,-73.94827081935202,80.0,225.0
15847347,Manhattan,Upper East Side,Apartment,strict,2,Private room,1.0,1.0,40.0,40.77954417719543,-73.9483301026233,100.0,55.0
17343967,Manhattan,Midtown,Apartment,strict,4,Entire home/apt,2.5,2.0,150.0,40.7463550728404,-73.98786606579145,100.0,699.0
15537277,Manhattan,Chelsea,Apartment,flexible,2,Entire home/apt,1.0,0.0,66.64652473387602,40.7497520730397,-73.99738034022981,100.0,275.0
13466262,Manhattan,Midtown,Apartment,flexible,2,Private room,1.0,1.0,30.0,40.7565242155787,-73.96624643198871,92.0,90.0
1218003,Manhattan,Hell's Kitchen,Apartment,moderate,2,Private room,1.0,1.0,75.0,40.760977276503134,-73.9949949516907,94.0,110.0
13564134,Manhattan,Harlem,Apartment,flexible,6,Entire home/apt,1.0,3.0,125.0,40.81497104095699,-73.94780836173133,92.0,200.0
10812612,Manhattan,Battery Park City,Apartment,flexible,2,Entire home/apt,1.0,0.0,100.0,40.70641606383335,-74.0175636428361,100.0,239.0
2565071,Manhattan,Greenwich Village,Apartment,moderate,2,Private room,1.0,1.0,40.0,40.732318968413495,-73.9987584707155,98.0,115.0
6811778,Manhattan,Harlem,Apartment,moderate,4,Entire home/apt,1.0,1.0,40.0,40.827188922132244,-73.94221816534224,98.0,150.0
634353,Manhattan,Upper West Side,Apartment,strict,5,Entire home/apt,1.0,1.0,66.64652473387602,40.77427927439262,-73.98593766480217,99.0,500.0
15735020,Manhattan,Harlem,Apartment,strict,5,Entire home/apt,1.0,2.0,50.0,40.82684947752993,-73.9465772012317,100.0,175.0
6447797,Manhattan,Chinatown,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.71762230684608,-73.99327880085455,93.0,89.0
510218,Manhattan,Upper West Side,Apartment,strict,2,Entire home/apt,1.0,1.0,75.0,40.79218350864143,-73.97926112626156,92.0,169.0
110784,Manhattan,Battery Park City,Apartment,strict,3,Entire home/apt,1.0,1.0,66.64652473387602,40.70943413759775,-74.01810404881687,91.0,110.0
9806606,Manhattan,East Village,Apartment,flexible,2,Private room,1.0,1.0,50.0,40.72314012773863,-73.98349293877065,90.0,154.0
16557384,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,30.0,40.82260642557826,-73.95162911357187,94.0,55.0
3979628,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,50.0,40.80950415711657,-73.95394625560391,93.0,88.0
10748793,Manhattan,East Village,Apartment,strict,4,Entire home/apt,1.0,0.0,150.0,40.7268291261657,-73.98936592498242,100.0,190.0
10516626,Manhattan,Nolita,Other,moderate,1,Private room,0.0,1.0,66.64652473387602,40.72279285471426,-73.99344877016333,83.0,69.0
13933223,Manhattan,Harlem,Apartment,strict,2,Shared room,1.0,1.0,50.0,40.825102284526345,-73.93552104088528,100.0,100.0
10958786,Manhattan,Midtown,Apartment,strict,4,Entire home/apt,1.0,1.0,150.0,40.75416431308086,-73.96776320464474,97.0,200.0
8099249,Manhattan,Chelsea,Apartment,flexible,2,Entire home/apt,1.0,1.0,80.0,40.74679395037718,-73.99021413864408,100.0,253.0
6452279,Manhattan,Washington Heights,Apartment,flexible,1,Private room,1.0,1.0,66.64652473387602,40.85064010662011,-73.93981929488906,100.0,110.0
8948898,Manhattan,Upper East Side,Apartment,flexible,2,Entire home/apt,1.0,0.0,50.0,40.77161928059135,-73.9580837172495,90.0,150.0
14448864,Manhattan,Upper East Side,Apartment,strict,3,Entire home/apt,1.0,0.0,40.0,40.76715553965045,-73.96155874179706,91.0,150.0
1082406,Manhattan,East Harlem,Apartment,moderate,3,Entire home/apt,1.0,1.0,35.0,40.79405535906356,-73.94308724330344,96.0,125.0
4510857,Manhattan,East Village,Apartment,strict,2,Entire home/apt,1.0,2.0,60.0,40.72797657674747,-73.98749090659757,80.0,119.0
8294858,Manhattan,Chelsea,Apartment,moderate,2,Private room,1.0,1.0,80.0,40.738749795262386,-73.9965711462253,100.0,145.0
12738790,Manhattan,East Village,Apartment,strict,2,Entire home/apt,1.0,1.0,75.0,40.72872423603857,-73.98098341232634,100.0,250.0
1523892,Manhattan,Hell's Kitchen,Apartment,strict,2,Entire home/apt,1.0,1.0,75.0,40.76283673780287,-73.99442548047715,96.0,199.0
661814,Manhattan,Chelsea,Apartment,flexible,2,Entire home/apt,1.0,1.0,50.0,40.74099533043852,-73.99956971166341,92.0,250.0
4885569,Manhattan,Greenwich Village,Apartment,strict,3,Entire home/apt,1.0,1.0,65.0,40.73054780645144,-74.00070485790036,95.0,180.0
11652590,Manhattan,Harlem,Apartment,strict,2,Private room,2.0,1.0,100.0,40.8006949836882,-73.95341358617445,100.0,99.0
2297029,Manhattan,Hell's Kitchen,Apartment,flexible,4,Entire home/apt,1.0,2.0,66.64652473387602,40.76181745324881,-73.99002651739491,97.0,200.0
3963085,Manhattan,Washington Heights,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.84634306234342,-73.93578129546158,92.0,100.0
4370274,Manhattan,Upper East Side,Apartment,moderate,2,Entire home/apt,1.0,1.0,75.0,40.774945962649156,-73.95463714545171,94.0,160.0
6835052,Manhattan,East Village,Loft,flexible,5,Entire home/apt,1.0,1.0,87.0,40.72462339308753,-73.98317863699342,89.0,197.0
3671653,Manhattan,Harlem,Condominium,strict,2,Private room,1.0,1.0,60.0,40.80326092506783,-73.95159210491803,93.0,99.0
5692492,Manhattan,Washington Heights,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.83891125251442,-73.93757597950518,90.0,45.0
4244479,Manhattan,Hell's Kitchen,Apartment,moderate,2,Private room,1.0,1.0,66.64652473387602,40.75609863053789,-73.9982555249483,95.0,210.0
11491051,Manhattan,Murray Hill,Apartment,flexible,3,Entire home/apt,1.0,0.0,66.64652473387602,40.745729502791036,-73.9780185371268,100.0,100.0
13899267,Manhattan,Chelsea,Apartment,moderate,2,Entire home/apt,1.0,0.0,35.0,40.75005676875122,-73.99582720536074,89.0,125.0
9612946,Manhattan,Upper West Side,Apartment,flexible,8,Entire home/apt,2.0,2.0,66.64652473387602,40.7736697489657,-73.97990483132115,100.0,250.0
16609772,Brooklyn,Fort Greene,Apartment,flexible,3,Entire home/apt,1.0,1.0,145.0,40.68631817019076,-73.97268586206144,100.0,131.0
7216192,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,45.0,40.80492072467304,-73.9448637994754,100.0,125.0
7875162,Manhattan,Financial District,Loft,strict,6,Entire home/apt,2.0,2.0,66.64652473387602,40.709205658054756,-74.00557676707028,95.0,225.0
4517117,Manhattan,Harlem,Bed & Breakfast,moderate,2,Private room,1.0,1.0,5.0,40.82013565051125,-73.95432680476158,92.0,89.0
13098452,Manhattan,Washington Heights,Apartment,moderate,5,Entire home/apt,1.0,3.0,50.0,40.8507283261036,-73.93851273484117,100.0,126.0
16311386,Manhattan,East Village,Apartment,moderate,2,Entire home/apt,1.5,1.0,65.0,40.727333104424666,-73.99037421932401,100.0,220.0
9995513,Manhattan,Lower East Side,Apartment,flexible,1,Private room,1.0,1.0,66.64652473387602,40.71858171848991,-73.98613129335439,100.0,70.0
2251009,Manhattan,East Village,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.728473193556354,-73.99029308537828,100.0,129.0
13586847,Manhattan,Kips Bay,Apartment,strict,3,Entire home/apt,1.0,1.0,20.0,40.74398526868556,-73.97941826117403,89.0,118.0
13461718,Brooklyn,Williamsburg,Loft,flexible,1,Private room,1.0,1.0,55.0,40.718552450044854,-73.96358971974188,100.0,85.0
9260911,Manhattan,East Village,Apartment,strict,5,Entire home/apt,2.0,2.0,150.0,40.72788145763406,-73.98689899715647,96.0,299.0
9025379,Manhattan,Theater District,Apartment,flexible,6,Entire home/apt,2.0,2.0,66.64652473387602,40.75987113247653,-73.98725679324997,100.0,475.0
15319685,Manhattan,Hell's Kitchen,Apartment,strict,4,Entire home/apt,1.0,1.0,75.0,40.756447513165476,-73.99766827610148,99.0,175.0
16311528,Brooklyn,Williamsburg,Apartment,strict,4,Entire home/apt,1.0,1.0,100.0,40.71459366666451,-73.96170626510134,100.0,199.0
14573576,Manhattan,Upper West Side,Apartment,flexible,4,Entire home/apt,1.0,1.0,50.0,40.78642101525158,-73.97801224682027,87.0,175.0
12491541,Manhattan,Washington Heights,Apartment,strict,1,Private room,1.0,1.0,25.0,40.844171495169135,-73.94212623232028,100.0,60.0
2088918,Manhattan,West Village,Apartment,moderate,3,Entire home/apt,1.0,0.0,75.0,40.73043296100389,-74.00343350332986,100.0,180.0
510454,Manhattan,Kips Bay,Apartment,strict,2,Entire home/apt,1.0,1.0,80.0,40.73950559814821,-73.98145903414499,100.0,145.0
14281824,Manhattan,Little Italy,Apartment,moderate,2,Entire home/apt,1.0,1.0,30.0,40.71756474517851,-73.9984909513562,98.0,138.0
1421933,Manhattan,Chelsea,Apartment,strict,1,Private room,1.5,1.0,50.0,40.74036438794064,-74.0013800000073,95.0,90.0
570011,Manhattan,Upper West Side,Apartment,flexible,2,Entire home/apt,1.0,1.0,100.0,40.78471938929935,-73.9762112943516,100.0,187.0
1732612,Manhattan,Midtown,Apartment,strict,4,Entire home/apt,1.0,0.0,50.0,40.766485051567344,-73.98297849089467,95.0,205.0
3953649,Manhattan,Upper East Side,Apartment,moderate,2,Entire home/apt,1.0,0.0,59.0,40.76928729119412,-73.95501426801493,93.0,157.0
16427019,Manhattan,Harlem,Apartment,moderate,2,Private room,1.0,1.0,66.64652473387602,40.814486562347305,-73.94642636224916,40.0,62.0
16868323,Manhattan,Morningside Heights,Apartment,moderate,4,Entire home/apt,2.0,2.0,150.0,40.80284104869913,-73.96206472462478,100.0,290.0
15672302,Manhattan,Harlem,Apartment,strict,1,Private room,2.0,1.0,66.64652473387602,40.822494452038214,-73.95469703494119,100.0,51.0
9107846,Manhattan,Upper West Side,Apartment,strict,3,Entire home/apt,1.0,1.0,50.0,40.80058755928262,-73.96552474683263,89.0,75.0
13045435,Manhattan,Upper East Side,Apartment,strict,1,Shared room,1.0,1.0,50.0,40.77926828267966,-73.95071320780984,95.0,45.0
9755064,Manhattan,Nolita,Apartment,strict,2,Entire home/apt,1.0,1.0,99.0,40.722138390648226,-73.99464871897527,100.0,198.0
6951342,Manhattan,SoHo,Loft,strict,6,Entire home/apt,2.0,3.0,80.0,40.725058800584115,-73.99772498440372,93.0,650.0
2057347,Manhattan,Upper West Side,Apartment,strict,2,Entire home/apt,1.0,0.0,75.0,40.78259927398249,-73.98437064749865,100.0,190.0
13715111,Manhattan,Chelsea,Apartment,moderate,4,Entire home/apt,1.0,1.0,69.0,40.749601815733385,-74.00206615058588,99.0,164.0
3522329,Manhattan,East Village,Apartment,flexible,3,Entire home/apt,1.0,1.0,60.0,40.73136142474055,-73.98713786471305,92.0,140.0
3946288,Manhattan,East Harlem,Apartment,strict,12,Entire home/apt,2.0,3.0,200.0,40.79365004349832,-73.93489600487175,87.0,529.0
8551446,Manhattan,East Village,Apartment,strict,4,Private room,1.0,1.0,60.0,40.72764049017746,-73.98512689756475,96.0,125.0
15578542,Manhattan,Chelsea,Apartment,flexible,2,Entire home/apt,1.0,0.0,60.0,40.744897155781054,-73.99617518260884,100.0,150.0
10745696,Manhattan,Gramercy,Apartment,flexible,3,Entire home/apt,1.0,1.0,85.0,40.73403477727381,-73.98349067792975,65.0,149.0
13395513,Manhattan,SoHo,Apartment,moderate,4,Entire home/apt,1.0,1.0,100.0,40.72070164726006,-73.99814824151487,100.0,131.0
10075145,Manhattan,Financial District,Apartment,strict,6,Entire home/apt,1.0,3.0,70.0,40.70887401770539,-74.01337296635508,100.0,225.0
9310390,Manhattan,East Village,Apartment,strict,5,Entire home/apt,1.0,2.0,100.0,40.72836952310511,-73.98631309574047,95.0,385.0
17624132,Manhattan,Hell's Kitchen,Apartment,strict,3,Entire home/apt,1.0,2.0,66.64652473387602,40.76483937647123,-73.99323865662643,100.0,600.0
1454906,Manhattan,Hell's Kitchen,Apartment,moderate,2,Entire home/apt,1.0,1.0,66.64652473387602,40.75993654506778,-73.99199038483553,96.0,108.0
14804934,Manhattan,East Harlem,Apartment,strict,2,Private room,1.5,1.0,40.0,40.78607768879754,-73.94304667761763,80.0,50.0
4045195,Manhattan,East Harlem,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.794352880549546,-73.94260864005805,95.0,120.0
10009737,Manhattan,Murray Hill,Apartment,flexible,2,Private room,1.0,1.0,5.0,40.746216896901174,-73.97913139271085,85.0,85.0
17326116,Manhattan,East Village,Apartment,flexible,2,Entire home/apt,1.0,0.0,66.64652473387602,40.72713003840125,-73.98158770172222,93.0,125.0
1832148,Manhattan,Murray Hill,Apartment,strict,2,Entire home/apt,1.0,1.0,70.0,40.746548111159065,-73.97314870925331,93.0,219.0
9394635,Manhattan,Chelsea,Condominium,moderate,1,Shared room,1.0,1.0,20.0,40.74792147194603,-74.00568902395916,98.0,60.0
866890,Manhattan,Harlem,Apartment,strict,1,Private room,1.0,1.0,30.0,40.8231578169216,-73.94129088215185,96.0,65.0
9560398,Manhattan,East Harlem,Apartment,strict,2,Entire home/apt,1.0,0.0,50.0,40.78843887466178,-73.94651281327789,95.0,125.0
4427442,Manhattan,Washington Heights,Apartment,strict,6,Entire home/apt,1.0,3.0,80.0,40.85083052018658,-73.9409344565821,95.0,255.0
15228692,Manhattan,West Village,Apartment,moderate,2,Private room,1.0,1.0,66.64652473387602,40.736651003274055,-73.99779444953317,97.0,120.0
6863540,Manhattan,Upper East Side,Apartment,strict,2,Private room,1.0,1.0,100.0,40.778905421818315,-73.94533037895914,100.0,140.0
17877404,Manhattan,Gramercy,Apartment,strict,2,Entire home/apt,1.0,0.0,35.0,40.7348231678748,-73.98420417250071,90.0,145.0
3079567,Manhattan,Nolita,Apartment,strict,4,Entire home/apt,1.0,2.0,100.0,40.72292843741746,-73.99413413809931,91.0,320.0
4930993,Manhattan,East Village,Apartment,moderate,2,Private room,1.0,1.0,20.0,40.72726333059933,-73.98955965562857,75.0,79.0
5912186,Manhattan,Hell's Kitchen,Apartment,flexible,2,Entire home/apt,1.0,1.0,100.0,40.76537612344567,-73.9930440744082,93.0,150.0
6560717,Manhattan,Morningside Heights,Apartment,flexible,5,Entire home/apt,1.0,3.0,66.64652473387602,40.80878345160557,-73.95971667514671,70.0,225.0
12380717,Manhattan,Upper East Side,Apartment,flexible,2,Entire home/apt,1.0,1.0,66.64652473387602,40.76769193848952,-73.95849951225955,100.0,115.0
6972554,Manhattan,East Harlem,Apartment,moderate,3,Entire home/apt,1.0,1.0,15.0,40.79839869205548,-73.94776720611695,87.0,155.0
4786030,Manhattan,East Village,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.72878508765274,-73.97959061256536,80.0,110.0
14518363,Manhattan,Washington Heights,Apartment,strict,4,Entire home/apt,1.0,2.0,50.0,40.83885485415012,-73.94161391342341,96.0,158.0
4663310,Manhattan,East Village,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.72532575389446,-73.97575239331894,87.0,50.0
15492561,Manhattan,Upper East Side,Apartment,moderate,2,Entire home/apt,1.0,1.0,50.0,40.780571642988136,-73.95733556254291,95.0,120.0
15021331,Manhattan,Inwood,Apartment,moderate,3,Entire home/apt,1.0,1.0,40.0,40.86559184229192,-73.92174193262504,98.0,95.0
13574374,Manhattan,Midtown,Apartment,strict,4,Entire home/apt,1.0,0.0,125.0,40.75492914000465,-73.9688788357242,84.0,125.0
13586426,Manhattan,Upper West Side,Apartment,moderate,2,Private room,1.0,1.0,40.0,40.80055902658201,-73.96035130042897,96.0,85.0
11102805,Manhattan,Upper East Side,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.773150245010726,-73.95961390051548,100.0,83.0
1797661,Manhattan,Upper East Side,Apartment,strict,2,Entire home/apt,1.0,1.0,75.0,40.77658622624713,-73.95068253959066,96.0,255.0
17541599,Manhattan,East Harlem,Apartment,flexible,1,Private room,1.0,1.0,66.64652473387602,40.78943193605146,-73.94780262200685,100.0,46.0
9233636,Manhattan,Upper East Side,Apartment,strict,2,Private room,1.0,1.0,49.0,40.78285997954704,-73.95128348983641,95.0,120.0
9941603,Manhattan,Upper West Side,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.79667286164421,-73.96703674228974,98.0,140.0
13514387,Manhattan,Chelsea,Apartment,flexible,2,Private room,1.0,1.0,5.0,40.746746611425316,-73.99555138281049,92.0,90.0
1411811,Manhattan,West Village,Apartment,strict,2,Entire home/apt,1.0,1.0,66.64652473387602,40.73078046127506,-74.00281960294619,94.0,210.0
5268432,Manhattan,SoHo,Loft,strict,8,Entire home/apt,2.0,3.0,125.0,40.72328169898259,-73.99851702120611,97.0,589.0
8865020,Manhattan,Midtown,Apartment,flexible,4,Entire home/apt,2.0,1.0,66.64652473387602,40.76385400408306,-73.98212354513569,100.0,250.0
12001000,Manhattan,Hell's Kitchen,Apartment,moderate,6,Entire home/apt,1.0,2.0,85.0,40.756994794344756,-73.99030911907451,84.0,275.0
5491088,Manhattan,Harlem,Apartment,flexible,2,Private room,1.0,1.0,25.0,40.80347016247645,-73.9580913718334,90.0,98.0
855386,Manhattan,Harlem,Apartment,flexible,2,Entire home/apt,1.0,1.0,45.0,40.80958102940252,-73.95308006182285,85.0,118.0
6639120,Manhattan,Lower East Side,Apartment,strict,2,Private room,1.0,1.0,30.0,40.719198901401406,-73.99139408811709,97.0,140.0
13700298,Manhattan,Washington Heights,Apartment,flexible,3,Private room,1.0,1.0,20.0,40.83619342884863,-73.94098611919371,99.0,85.0
